@relation R_data_frame

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
82535.304473,0,63,level4,car6,zipcode5,135000,15,131765.605511,groupA,8698,9698
41072.274452,47655.435668,25,level2,car3,zipcode7,135000,12,282784.242357,?,9699,9699
95838.111456,0,47,level1,car19,zipcode4,135000,7,383513.019321,groupA,8699,9699
104455.443683,0,48,level3,car17,zipcode3,135000,21,331317.572,?,9700,9700
144665.32101,0,30,level4,car20,zipcode8,108400.150856,8,292523.733873,groupA,8700,9700
42386.538083,61247.085515,29,level2,car2,zipcode6,135000,2,443100.411115,?,9701,9701
145365.425487,0,33,level1,car20,zipcode2,135000,5,454562.231756,groupB,8701,9701
72670.863485,0,24,level3,car9,zipcode5,135000,1,500000,?,9702,9702
98407.753853,0,64,level1,car6,zipcode6,135000,23,311445.685573,groupB,8702,9702
94704.59836,0,67,level1,car16,zipcode2,135000,8,103231.731556,?,9703,9703
117297.648554,0,66,level4,car2,zipcode6,135000,19,99278.95584,groupB,8703,9703
126706.153984,0,26,level4,car13,zipcode1,135000,3,437967.218984,?,9704,9704
78034.930931,0,37,level4,car7,zipcode9,135000,12,180507.919068,groupA,8704,9704
125472.522736,0,23,level0,car5,zipcode2,135000,1,95412.188563,?,9705,9705
109779.671855,0,28,level3,car8,zipcode3,135000,11,93.361001,groupB,8705,9705
63715.313036,36618.182584,40,level2,car4,zipcode1,135000,29,86124.136027,?,9706,9706
89722.200908,0,46,level1,car1,zipcode8,135000,16,83750.312265,groupB,8706,9706
97410.219436,0,47,level1,car16,zipcode8,135000,25,82246.757071,?,9707,9707
44933.601243,21891.560475,28,level3,car12,zipcode3,135000,14,352530.181694,groupB,8707,9707
90959.602229,0,39,level0,car15,zipcode8,126880.926328,9,387615.961116,?,9708,9708
143307.210839,0,22,level3,car17,zipcode5,135000,24,240261.327061,groupA,8708,9708
42314.499639,45833.364886,35,level2,car7,zipcode9,121901.771367,9,172461.649114,?,9709,9709
52281.746712,38856.886492,77,level1,car7,zipcode5,135000,9,326685.695713,groupA,8709,9709
110407.534613,0,44,level0,car15,zipcode3,135000,22,240784.452279,?,9710,9710
143129.06197,0,26,level2,car20,zipcode7,135000,26,409404.581051,groupA,8710,9710
40039.650993,20211.848191,27,level1,car20,zipcode1,135000,15,312747.694675,?,9711,9711
39528.669299,21378.84827,40,level0,car11,zipcode3,135000,1,115235.523722,groupB,8711,9711
41779.878233,22188.086478,77,level2,car11,zipcode1,135000,24,215210.25115,?,9712,9712
53242.32549,48510.479503,34,level2,car4,zipcode5,135000,19,187637.15965,groupA,8712,9712
27182.367033,74408.515292,36,level3,car2,zipcode7,135000,22,417019.2157,?,9713,9713
138391.160601,0,46,level0,car2,zipcode2,135000,9,447382.514076,groupA,8713,9713
87360.733261,0,54,level0,car12,zipcode1,135000,1,118040.090546,?,9714,9714
21046.09797,45153.023826,41,level3,car16,zipcode8,119438.77461,18,365159.658039,groupA,8714,9714
116120.071023,0,27,level4,car9,zipcode5,135000,13,0,?,9715,9715
30829.257677,43723.726753,44,level1,car5,zipcode1,135000,5,157922.279782,groupB,8715,9715
100639.118312,0,43,level3,car6,zipcode2,135000,3,316756.925814,?,9716,9716
56151.059578,48562.945827,23,level1,car15,zipcode5,135000,10,258053.920184,groupA,8716,9716
110499.735409,0,54,level3,car15,zipcode5,135000,30,354724.18253,?,9717,9717
46953.765034,40606.208797,24,level3,car2,zipcode3,135000,18,262562.065139,groupA,8717,9717
122561.530452,0,62,level0,car4,zipcode8,135000,15,13040.526412,?,9718,9718
66588.400906,21946.32852,56,level1,car5,zipcode9,61907.530498,11,429772.043021,groupA,8718,9718
79434.922964,47927.632019,62,level3,car4,zipcode5,135000,23,203451.247733,?,9719,9719
61257.615524,42251.786531,25,level2,car15,zipcode2,135000,23,0,groupB,8719,9719
127812.026436,0,52,level1,car16,zipcode9,135000,21,480278.942273,?,9720,9720
48899.532358,72331.930752,80,level4,car1,zipcode5,135000,30,330900.612022,groupA,8720,9720
23844.109966,18067.423212,23,level3,car14,zipcode7,135000,20,280821.917866,?,9721,9721
136020.445879,0,74,level0,car20,zipcode1,135000,7,331887.316575,groupB,8721,9721
138077.473726,0,49,level0,car20,zipcode7,135000,18,483943.66387,?,9722,9722
99452.782956,0,80,level0,car3,zipcode1,135000,4,393980.782682,groupB,8722,9722
52047.486945,16235.474924,63,level0,car19,zipcode7,135000,20,219367.3341,?,9723,9723
81407.705061,0,42,level0,car4,zipcode2,135000,13,63446.055562,groupB,8723,9723
35529.294205,54802.879812,52,level2,car12,zipcode6,135000,3,433343.297108,?,9724,9724
80937.583858,0,66,level1,car16,zipcode8,135000,15,227918.569173,groupA,8724,9724
128979.211014,0,38,level0,car6,zipcode6,135000,5,323668.552698,?,9725,9725
128127.463286,0,75,level0,car13,zipcode5,135000,26,358569.813997,groupB,8725,9725
40088.939172,58382.818604,72,level0,car11,zipcode3,135000,11,144261.037127,?,9726,9726
121910.84999,0,24,level2,car13,zipcode4,135000,1,27998.093921,groupB,8726,9726
75754.358144,0,56,level2,car6,zipcode1,135000,18,500000,?,9727,9727
107933.893032,0,56,level3,car16,zipcode3,135000,20,167272.144467,groupB,8727,9727
106902.231418,0,66,level4,car12,zipcode3,135000,8,219522.939787,?,9728,9728
51486.869674,46392.496794,72,level0,car19,zipcode5,135000,27,8461.167686,groupB,8728,9728
53379.84323,31411.146996,57,level3,car11,zipcode8,135000,9,132013.839792,?,9729,9729
55251.546738,60279.012625,43,level3,car3,zipcode6,135000,22,485076.062422,groupA,8729,9729
96495.634612,0,24,level2,car9,zipcode8,135000,18,427491.848924,?,9730,9730
38826.842057,25766.439366,42,level2,car10,zipcode3,135000,28,319274.227334,groupA,8730,9730
145831.24235,0,73,level1,car17,zipcode1,135000,23,26547.407233,?,9731,9731
95754.186632,0,80,level1,car5,zipcode2,135000,21,419586.694211,groupB,8731,9731
133229.446233,0,66,level2,car19,zipcode3,135000,19,167002.461394,?,9732,9732
135922.905489,0,41,level3,car19,zipcode5,135000,4,398687.948319,groupA,8732,9732
86217.639967,0,26,level1,car9,zipcode8,135000,15,15.069409,?,9733,9733
44363.943565,26096.987486,67,level1,car14,zipcode8,135000,25,181443.106789,groupB,8733,9733
86891.415106,0,53,level0,car13,zipcode2,135000,22,375925.108683,?,9734,9734
113170.942105,0,62,level3,car3,zipcode5,135000,29,247046.123652,groupA,8734,9734
50987.970292,64713.571379,80,level0,car11,zipcode8,135000,26,24969.210241,?,9735,9735
146553.940915,0,58,level3,car5,zipcode1,135000,23,481848.214675,groupA,8735,9735
20000,51157.931542,66,level2,car20,zipcode5,135000,9,219955.866774,?,9736,9736
136977.233233,0,72,level2,car10,zipcode3,135000,14,168281.248922,groupA,8736,9736
92590.092514,0,31,level2,car16,zipcode4,135000,8,419789.544775,?,9737,9737
130132.534559,0,45,level1,car15,zipcode2,135000,23,290579.532047,groupA,8737,9737
65239.052549,30353.595065,65,level4,car9,zipcode3,135000,5,313068.732163,?,9738,9738
114599.016269,0,20,level0,car12,zipcode2,135000,1,440008.815398,groupB,8738,9738
85423.469379,0,60,level3,car8,zipcode3,135000,16,143521.283827,?,9739,9739
32476.951751,10000,33,level1,car7,zipcode6,135000,12,170127.48419,groupB,8739,9739
89551.381309,0,72,level1,car1,zipcode7,135000,22,110942.659002,?,9740,9740
68356.562215,22668.958695,67,level4,car6,zipcode6,135000,14,104758.621422,groupB,8740,9740
73749.06079,70188.008483,36,level0,car18,zipcode3,135000,1,219869.757233,?,9741,9741
136823.224841,0,63,level1,car15,zipcode7,135000,18,461505.909773,groupB,8741,9741
65770.55353,64381.259409,68,level3,car2,zipcode8,135000,17,256229.614407,?,9742,9742
63129.299971,26670.272488,54,level4,car16,zipcode8,135000,19,154574.069124,groupB,8742,9742
134494.916331,0,33,level2,car8,zipcode3,135000,2,484434.73339,?,9743,9743
98927.281897,0,63,level3,car12,zipcode7,135000,12,79771.361028,groupB,8743,9743
65454.004123,70760.470075,32,level0,car16,zipcode3,135000,29,15518.604152,?,9744,9744
148031.706554,0,55,level1,car6,zipcode2,135000,21,229187.599477,groupB,8744,9744
146394.224469,0,20,level0,car13,zipcode6,135000,13,17971.728886,?,9745,9745
97405.169948,0,75,level4,car14,zipcode3,135000,25,375384.067914,groupB,8745,9745
140893.779095,0,44,level4,car20,zipcode8,135000,2,395015.33902,?,9746,9746
140369.362873,0,45,level4,car19,zipcode5,135000,17,282628.863126,groupB,8746,9746
149735.142011,0,53,level0,car14,zipcode2,135000,30,323029.739353,?,9747,9747
26402.67787,55407.12965,71,level2,car6,zipcode8,135000,25,161139.68938,groupA,8747,9747
113212.609235,0,38,level1,car6,zipcode7,135000,12,152723.998967,?,9748,9748
134145.413261,0,74,level1,car2,zipcode6,135000,6,224128.964802,groupA,8748,9748
119159.651677,0,49,level2,car1,zipcode4,135000,22,122025.085242,?,9749,9749
77075.713019,0,21,level3,car13,zipcode8,135000,21,345212.432507,groupB,8749,9749
150000,0,26,level1,car13,zipcode4,135000,1,208628.218769,?,9750,9750
44286.916955,38453.581557,46,level3,car9,zipcode1,135000,8,26422.468208,groupB,8750,9750
65241.647391,52854.50744,69,level2,car4,zipcode7,135000,12,436815.294291,?,9751,9751
132436.091345,0,55,level0,car2,zipcode3,135000,17,424516.973901,groupA,8751,9751
52260.507166,44843.47102,30,level1,car2,zipcode6,135000,25,167614.172827,?,9752,9752
46010.218586,59730.033579,22,level2,car16,zipcode4,135000,13,500000,groupB,8752,9752
61125.534656,22324.99647,60,level0,car7,zipcode4,135000,1,500000,?,9753,9753
63108.750416,65400.291307,69,level4,car16,zipcode3,135000,4,404874.892673,groupA,8753,9753
122442.713311,0,28,level1,car17,zipcode9,86176.795042,6,357124.202474,?,9754,9754
127565.59294,0,75,level0,car11,zipcode7,135000,25,79264.232617,groupB,8754,9754
29904.586742,23120.905183,64,level4,car17,zipcode9,116595.649663,7,448106.913682,?,9755,9755
70705.153032,33136.692693,47,level1,car7,zipcode5,135000,28,47282.920194,groupB,8755,9755
94758.964283,0,70,level1,car20,zipcode4,135000,9,205676.127195,?,9756,9756
150000,0,71,level4,car6,zipcode5,135000,21,436255.903333,groupB,8756,9756
38748.135052,36101.011102,20,level0,car20,zipcode6,135000,14,354035.291884,?,9757,9757
37555.73403,25357.716799,57,level4,car4,zipcode9,135000,28,397480.958298,groupA,8757,9757
129601.530885,0,58,level2,car3,zipcode6,135000,28,199052.387236,?,9758,9758
118523.574783,0,35,level1,car15,zipcode8,135000,29,318080.57549,groupA,8758,9758
85546.193062,0,51,level2,car18,zipcode7,135000,9,410639.766766,?,9759,9759
61339.068735,63133.86654,72,level4,car17,zipcode8,135000,26,54282.722908,groupB,8759,9759
118025.500626,0,31,level2,car17,zipcode4,135000,17,270797.006515,?,9760,9760
106447.767481,0,36,level4,car4,zipcode7,135000,8,293898.895352,groupA,8760,9760
62817.02464,40962.709549,45,level2,car11,zipcode8,135000,30,398717.707611,?,9761,9761
59076.799847,56959.136171,55,level2,car14,zipcode3,135000,28,225971.837784,groupB,8761,9761
108177.789294,0,30,level3,car4,zipcode8,135000,12,347755.756105,?,9762,9762
103394.660111,0,60,level1,car8,zipcode2,135000,19,105843.65384,groupA,8762,9762
20000,59428.466127,37,level2,car5,zipcode7,135000,24,77235.857743,?,9763,9763
144059.294501,0,49,level2,car13,zipcode9,135000,10,201621.537645,groupB,8763,9763
20000,52593.636537,56,level0,car9,zipcode2,135000,30,99629.621457,?,9764,9764
43059.467842,24069.832295,41,level1,car18,zipcode9,135000,17,202985.634154,groupB,8764,9764
43761.738535,10349.041586,69,level4,car18,zipcode4,135000,30,179955.704379,?,9765,9765
35711.488545,32645.948911,79,level0,car6,zipcode4,135000,22,482268.468709,groupA,8765,9765
137892.760117,0,75,level4,car1,zipcode8,135000,7,85063.496813,?,9766,9766
53937.081617,54690.10666,48,level2,car10,zipcode4,135000,7,317818.689031,groupA,8766,9766
51177.014847,57415.451927,28,level3,car8,zipcode1,135000,22,362274.926366,?,9767,9767
26812.059601,61533.803158,22,level2,car20,zipcode8,135000,25,306874.120057,groupA,8767,9767
92539.272592,0,34,level2,car5,zipcode5,135000,28,465168.865181,?,9768,9768
43370.619569,74132.918601,62,level2,car15,zipcode5,135000,25,138185.933057,groupB,8768,9768
98987.387545,0,39,level1,car13,zipcode6,135000,20,365614.409048,?,9769,9769
37163.809088,39904.314487,64,level3,car16,zipcode3,135000,14,189684.017522,groupB,8769,9769
139338.451125,0,37,level3,car15,zipcode5,135000,24,500000,?,9770,9770
139585.367675,0,48,level1,car18,zipcode4,135000,10,490340.689991,groupA,8770,9770
92051.777283,0,63,level0,car20,zipcode1,135000,17,188586.519181,?,9771,9771
72700.590748,54175.278179,42,level0,car7,zipcode7,135000,28,51049.254526,groupB,8771,9771
107113.942921,0,20,level2,car19,zipcode1,135000,4,367987.790222,?,9772,9772
64833.46374,46463.097095,45,level2,car2,zipcode5,135000,13,112352.851547,groupB,8772,9772
31693.215338,20269.969093,46,level3,car18,zipcode4,135000,6,90758.249226,?,9773,9773
138999.819145,0,28,level4,car4,zipcode3,135000,15,391111.355138,groupA,8773,9773
149342.007913,0,24,level0,car19,zipcode2,135000,20,180874.877522,?,9774,9774
82777.497973,0,80,level1,car1,zipcode3,135000,18,373093.423116,groupB,8774,9774
109382.145001,0,30,level3,car13,zipcode6,135000,12,118859.79323,?,9775,9775
72199.051851,52720.298894,51,level4,car16,zipcode6,135000,23,98651.152189,groupB,8775,9775
109323.461576,0,80,level2,car7,zipcode2,135000,7,259460.922315,?,9776,9776
28926.582437,43770.584799,80,level4,car18,zipcode3,135000,26,114886.710593,groupA,8776,9776
120354.305945,0,53,level1,car18,zipcode3,135000,5,131241.635955,?,9777,9777
41213.168247,71466.855707,53,level1,car11,zipcode8,135000,5,114388.89399,groupB,8777,9777
33646.32329,24027.186977,40,level1,car19,zipcode1,135000,24,446143.625269,?,9778,9778
83148,0,59,level2,car13,zipcode6,135000,13,329705.661148,groupB,8778,9778
93956.320488,0,59,level1,car15,zipcode2,135000,1,458679.826238,?,9779,9779
89885.648939,0,59,level3,car16,zipcode7,135000,16,137888.117683,groupB,8779,9779
111960.894112,0,57,level2,car12,zipcode6,135000,6,179699.983037,?,9780,9780
67119.594682,32024.413177,64,level3,car2,zipcode9,131983.771498,18,98769.271609,groupB,8780,9780
54669.044147,54836.199447,60,level2,car5,zipcode2,135000,23,233110.059254,?,9781,9781
108691.291629,0,44,level3,car13,zipcode5,135000,1,490927.13397,groupB,8781,9781
101840.727898,0,63,level1,car20,zipcode3,135000,21,416106.723552,?,9782,9782
53369.322296,66230.989054,67,level2,car11,zipcode4,135000,21,288916.945336,groupB,8782,9782
68703.642198,16084.247833,47,level4,car12,zipcode2,135000,28,63872.776635,?,9783,9783
49701.270313,37594.875103,20,level4,car17,zipcode4,135000,4,0,groupB,8783,9783
20000,26830.242625,32,level4,car12,zipcode3,135000,1,18203.676143,?,9784,9784
111583.624228,0,22,level1,car11,zipcode6,135000,20,381556.417518,groupA,8784,9784
142720.662757,0,56,level2,car3,zipcode8,135000,19,202577.104475,?,9785,9785
24610.155265,35081.390353,63,level4,car9,zipcode4,135000,28,104807.499423,groupB,8785,9785
67377.702546,23171.295489,29,level1,car6,zipcode5,135000,8,28750.496046,?,9786,9786
23302.057547,30361.623871,60,level4,car20,zipcode4,135000,28,300260.140689,groupA,8786,9786
49552.575196,45365.957013,64,level2,car19,zipcode8,135000,18,464419.308109,?,9787,9787
91987.20318,0,51,level2,car13,zipcode8,135000,7,460895.76679,groupB,8787,9787
113936.613499,0,44,level4,car13,zipcode9,129556.798938,21,402256.593927,?,9788,9788
128900.598874,0,80,level3,car16,zipcode7,135000,23,250889.08174,groupA,8788,9788
77710.461021,0,41,level3,car1,zipcode6,135000,1,313742.902373,?,9789,9789
33834.079559,47855.388626,50,level4,car4,zipcode6,135000,15,445594.163769,groupA,8789,9789
63435.363799,34643.121585,36,level4,car2,zipcode5,135000,9,105805.210113,?,9790,9790
67984.569202,70625.478141,48,level0,car11,zipcode1,135000,8,355412.31247,groupA,8790,9790
36195.801115,63939.279886,35,level0,car9,zipcode4,135000,16,0,?,9791,9791
84016.618958,0,54,level3,car19,zipcode5,135000,22,288951.663059,groupA,8791,9791
36329.709985,17396.763467,20,level3,car13,zipcode1,135000,27,256140.384065,?,9792,9792
59247.702179,19770.156259,80,level0,car9,zipcode8,135000,15,453664.933204,groupA,8792,9792
145105.593218,0,60,level4,car17,zipcode3,135000,29,287926.438312,?,9793,9793
113962.156565,0,80,level2,car4,zipcode6,135000,18,500000,groupB,8793,9793
45812.300013,42212.644806,80,level3,car1,zipcode6,135000,16,462624.35912,?,9794,9794
29556.865488,19652.030168,69,level4,car18,zipcode1,135000,20,223277.217897,groupB,8794,9794
81512.312021,0,24,level3,car13,zipcode4,135000,11,247920.405626,?,9795,9795
109041.96326,0,36,level0,car15,zipcode5,135000,24,44896.123612,groupB,8795,9795
111797.388718,0,38,level2,car11,zipcode7,135000,28,278253.039245,?,9796,9796
84238.917462,0,48,level1,car2,zipcode9,53789.96553,9,182878.185795,groupB,8796,9796
113777.906376,0,42,level1,car14,zipcode1,135000,19,134212.663619,?,9797,9797
68674.085787,21721.473865,72,level3,car7,zipcode6,135000,15,316234.81112,groupA,8797,9797
95975.012059,0,28,level0,car18,zipcode7,135000,28,386113.13239,?,9798,9798
136709.86296,0,63,level3,car15,zipcode5,135000,23,457629.785928,groupB,8798,9798
40100.008969,72072.969608,26,level1,car12,zipcode5,135000,22,92354.905718,?,9799,9799
58345.475662,68258.283707,23,level2,car4,zipcode6,135000,2,334304.89805,groupB,8799,9799
67313.851947,53113.688605,64,level2,car19,zipcode2,135000,18,125769.878629,?,9800,9800
91396.680469,0,24,level0,car18,zipcode6,135000,28,26597.96566,groupB,8800,9800
91939.011616,0,67,level4,car19,zipcode9,75128.218277,4,353282.717001,?,9801,9801
57663.286533,34745.08279,59,level1,car10,zipcode2,135000,18,346847.762877,groupA,8801,9801
53291.247676,67667.804513,68,level2,car14,zipcode9,72633.26566,14,0,?,9802,9802
59821.141437,45313.532664,23,level3,car19,zipcode7,135000,12,194678.710938,groupA,8802,9802
121640.329119,0,20,level3,car8,zipcode7,135000,17,307446.926981,?,9803,9803
33258.928739,42274.60937,61,level4,car9,zipcode6,135000,12,137904.349002,groupB,8803,9803
134067.463812,0,25,level3,car2,zipcode9,134347.889701,26,280453.974493,?,9804,9804
115226.359675,0,54,level2,car14,zipcode3,135000,25,211391.070002,groupA,8804,9804
77276.740115,16402.267234,63,level0,car18,zipcode2,135000,26,157464.856297,?,9805,9805
119179.631518,0,65,level0,car3,zipcode5,135000,19,389677.441378,groupB,8805,9805
33547.306486,20157.419447,51,level0,car12,zipcode9,135000,21,0,?,9806,9806
34346.602882,75000,42,level4,car16,zipcode5,135000,6,192806.583765,groupB,8806,9806
71581.650638,0,46,level2,car18,zipcode8,135000,2,129302.185802,?,9807,9807
89417.392426,0,43,level3,car6,zipcode4,135000,21,386220.015999,groupB,8807,9807
98347.149799,0,58,level1,car20,zipcode4,135000,16,99083.066879,?,9808,9808
88927.9212,0,47,level2,car11,zipcode5,135000,19,497070.715975,groupB,8808,9808
65856.0318,71601.741913,66,level4,car13,zipcode6,135000,1,373285.603783,?,9809,9809
61927.449932,53707.573587,60,level3,car1,zipcode6,135000,10,149320.272846,groupB,8809,9809
79318.770895,0,44,level2,car15,zipcode3,135000,14,171109.865854,?,9810,9810
84335.541076,0,73,level1,car13,zipcode1,135000,22,262014.773583,groupA,8810,9810
118560.010692,0,75,level4,car19,zipcode7,135000,6,263275.762784,?,9811,9811
68304.295662,33761.235961,42,level3,car15,zipcode9,105692.664319,24,205281.818816,groupB,8811,9811
84822.870082,0,76,level2,car19,zipcode9,71699.301543,2,178278.347136,?,9812,9812
86695.851635,0,23,level2,car7,zipcode2,135000,13,24524.732082,groupB,8812,9812
21737.901178,53341.315304,78,level2,car20,zipcode4,135000,12,337176.581161,?,9813,9813
97239.214972,0,53,level4,car16,zipcode2,135000,26,474343.608496,groupB,8813,9813
132822.752388,0,42,level4,car2,zipcode8,135000,30,40670.030141,?,9814,9814
94579.247238,0,30,level1,car18,zipcode9,102777.918363,19,435746.652866,groupB,8814,9814
46690.015435,65518.950163,38,level0,car3,zipcode4,135000,13,17454.108182,?,9815,9815
